Title,Authors,Journal,ISSN,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL,QC
"Influence of Glycosylation on Interfacial Properties of Recombinant Mucins: Adsorption, Surface Forces, and Friction.","An J, Jin C, Dėdinaitė A, Holgersson J, Karlsson NG, Claesson PM",Langmuir,1520-5827,2017,2017-05-09,2017-04-26,33,18,4386-4395,10.1021/acs.langmuir.7b00030,28431467,Glycoproteomics,Collaborative,bb6d4614c26347a3bd247c38cd10c6a2,https://publications.scilifelab.se/publication/bb6d4614c26347a3bd247c38cd10c6a2,https://doi.org/10.1021/acs.langmuir.7b00030,https://www.ncbi.nlm.nih.gov/pubmed/28431467,
Expression proteomics study to determine metallodrug targets and optimal drug combinations.,"Lee RFS, Chernobrovkin A, Rutishauser D, Allardyce CS, Hacker D, Johnsson K, Zubarev RA, Dyson PJ",Sci Rep,2045-2322,2017,2017-05-08,2017-05-08,7,1,1590,10.1038/s41598-017-01643-1,28484215,Chemical Proteomics,Collaborative,77162f9cd0dc4d2caba850bc2e7920c6,https://publications.scilifelab.se/publication/77162f9cd0dc4d2caba850bc2e7920c6,https://doi.org/10.1038/s41598-017-01643-1,https://www.ncbi.nlm.nih.gov/pubmed/28484215,
Spatially resolved transcriptome profiling in model plant species.,"Giacomello S, Salmén F, Terebieniec BK, Vickovic S, Navarro JF, Alexeyenko A, Reimegård J, McKee LS, Mannapperuma C, Bulone V, Ståhl PL, Sundström JF, Street NR, Lundeberg J",NPLANTS,2055-0278,2017,2017-05-08,2017-05-08,3,,17061,10.1038/nplants.2017.61,28481330,"Bioinformatics Compute and Storage, Bioinformatics Long-term Support WABI, Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Collaborative, Collaborative, Collaborative, Service, Service, Service",788bcedf458c46bca3f4b731190d6c65,https://publications.scilifelab.se/publication/788bcedf458c46bca3f4b731190d6c65,https://doi.org/10.1038/nplants.2017.61,https://www.ncbi.nlm.nih.gov/pubmed/28481330,
Regulation of PfEMP1-VAR2CSA translation by a Plasmodium translation-enhancing factor.,"Chan S, Frasch A, Mandava CS, Ch'ng JH, Quintana MDP, Vesterlund M, Ghorbal M, Joannin N, Franzén O, Lopez-Rubio JJ, Barbieri S, Lanzavecchia A, Sanyal S, Wahlgren M",Nat Microbiol,2058-5276,2017,2017-05-08,2017-05-08,2,,17068,10.1038/nmicrobiol.2017.68,28481333,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure, Proteogenomics","Service, Service, Service, Service, Collaborative",8447b66fc57d40adb9dc7b36a4840536,https://publications.scilifelab.se/publication/8447b66fc57d40adb9dc7b36a4840536,https://doi.org/10.1038/nmicrobiol.2017.68,https://www.ncbi.nlm.nih.gov/pubmed/28481333,
Screening and Validation of Novel Biomarkers in Osteoarticular Pathologies by Comprehensive Combination of Protein Array Technologies.,"Sierra-Sánchez Á, Garrido-Martín D, Lourido L, González-González M, Díez P, Ruiz-Romero C, Sjöber R, Droste C, De Las Rivas J, Nilsson P, Blanco F, Fuentes M",J. Proteome Res.,1535-3907,2017,2017-05-05,2017-04-17,16,5,1890-1899,10.1021/acs.jproteome.6b00980,28379711,Autoimmunity Profiling,Collaborative,60f106fef94544f29aab7a81662a8624,https://publications.scilifelab.se/publication/60f106fef94544f29aab7a81662a8624,https://doi.org/10.1021/acs.jproteome.6b00980,https://www.ncbi.nlm.nih.gov/pubmed/28379711,
Impact of cytosine methylation on DNA binding specificities of human transcription factors,"Yin Y, Morgunova E, Jolma A, Kaasinen E, Sahu B, Khund-Sayeed S, Das PK, Kivioja T, Dave K, Zhong F, Nitta KR, Taipale M, Popov A, Ginno PA, Domcke S, Yan J, Schübeler D, Vinson C, Taipale J",Science,1095-9203,2017,2017-05-05,2017-05-04,356,6337,eaaj2239,10.1126/science.aaj2239,28473536,Protein Science Facility (PSF),Service,db1125cf848046238492e0393b3cd22a,https://publications.scilifelab.se/publication/db1125cf848046238492e0393b3cd22a,https://doi.org/10.1126/science.aaj2239,https://www.ncbi.nlm.nih.gov/pubmed/28473536,
Regulating plant physiology with organic electronics,"Poxson DJ, Karady M, Gabrielsson R, Alkattan AY, Gustavsson A, Doyle SM, Robert S, Ljung K, Grebe M, Simon DT, Berggren M",Proc Natl Acad Sci USA,0027-8424,2017,2017-05-02,2017-04-18,114,18,4597-4602,10.1073/pnas.1617758114,28420793,Swedish Metabolomics Centre (SMC),Service,0e8332d687b24f6a84e890ecb7fbb1f3,https://publications.scilifelab.se/publication/0e8332d687b24f6a84e890ecb7fbb1f3,https://doi.org/10.1073/pnas.1617758114,https://www.ncbi.nlm.nih.gov/pubmed/28420793,
PDE2A2 regulates mitochondria morphology and apoptotic cell death via local modulation of cAMP/PKA signalling,"Monterisi S, Lobo MJ, Livie C, Castle JC, Weinberger M, Baillie G, Surdo NC, Musheshe N, Stangherlin A, Gottlieb E, Maizels R, Bortolozzi M, Micaroni M, Zaccolo M",Elife,2050-084X,2017,2017-05-02,2017-05-02,6,,,10.7554/elife.21374,,Centre for Cellular Imaging,Service,40f9f3fc1b444b0e93af1e0487695f12,https://publications.scilifelab.se/publication/40f9f3fc1b444b0e93af1e0487695f12,https://doi.org/10.7554/elife.21374,,
Cluster Flow: A user-friendly bioinformatics workflow tool,"Ewels P, Krueger F, Käller M, Andrews S",F1000Res,2046-1402,2017,2017-05-02,2017-05-02,5,,2824,10.12688/f1000research.10335.2,28299179,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Collaborative, Collaborative, Collaborative",8a8e6eb7f7f94c1fb129b51ef32d3405,https://publications.scilifelab.se/publication/8a8e6eb7f7f94c1fb129b51ef32d3405,https://doi.org/10.12688/f1000research.10335.2,https://www.ncbi.nlm.nih.gov/pubmed/28299179,
Profile of upregulated inflammatory proteins in sera of Myasthenia Gravis patients,"Molin CJ, Westerberg E, Punga AR",Sci Rep,2045-2322,2017,2017-05-00,2017-01-03,7,1,,10.1038/srep39716,,Clinical Biomarkers,Service,0237c96aa2a14dc0ae3a6b465cecfd6f,https://publications.scilifelab.se/publication/0237c96aa2a14dc0ae3a6b465cecfd6f,https://doi.org/10.1038/srep39716,,
Apoptotic Bax at Oxidatively Stressed Mitochondrial Membranes: Lipid Dynamics and Permeabilization,"Dingeldein APG, Pokorná Š, Lidman M, Sparrman T, Šachl R, Hof M, Gröbner G",Biophysical Journal,0006-3495,2017,2017-05-00,2017-05-00,112,10,2147-2158,10.1016/j.bpj.2017.04.019,28538152,Swedish NMR Centre (SNC),Collaborative,13dd6b3f7ca945c8a989fb4ceacb6b35,https://publications.scilifelab.se/publication/13dd6b3f7ca945c8a989fb4ceacb6b35,https://doi.org/10.1016/j.bpj.2017.04.019,https://www.ncbi.nlm.nih.gov/pubmed/28538152,
Two extended haplotype blocks are associated with adaptation to high altitude habitats in East African honey bees.,"Wallberg A, Schöning C, Webster MT, Hasselmann M",PLoS Genet.,1553-7404,2017,2017-05-00,2017-05-25,13,5,e1006792,10.1371/journal.pgen.1006792,28542163,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service, Service, Service, Service",181c30fb74a842d1b820ac8da5faf40c,https://publications.scilifelab.se/publication/181c30fb74a842d1b820ac8da5faf40c,https://doi.org/10.1371/journal.pgen.1006792,https://www.ncbi.nlm.nih.gov/pubmed/28542163,
Contrasting patterns of cytokinins between years in senescing aspen leaves,"Edlund E, Novak O, Karady M, Ljung K, Jansson S","Plant, Cell & Environment",0140-7791,2017,2017-05-00,2017-03-27,40,5,622-634,10.1111/pce.12899,28042677,Swedish Metabolomics Centre (SMC),Service,1f2bf23387de42ca8c43de3d1878ea7a,https://publications.scilifelab.se/publication/1f2bf23387de42ca8c43de3d1878ea7a,https://doi.org/10.1111/pce.12899,https://www.ncbi.nlm.nih.gov/pubmed/28042677,
Transcriptomics and methylomics of CD4-positive T cells in arsenic-exposed women.,"Engström K, Wojdacz TK, Marabita F, Ewels P, Käller M, Vezzi F, Prezza N, Gruselius J, Vahter M, Broberg K",Arch. Toxicol.,1432-0738,2017,2017-05-00,2016-11-12,91,5,2067-2078,10.1007/s00204-016-1879-4,27838757,"Bioinformatics Compute and Storage, Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Collaborative, Collaborative, Collaborative, Collaborative, Collaborative",3932c9f238004aaa8daf5320158c70ff,https://publications.scilifelab.se/publication/3932c9f238004aaa8daf5320158c70ff,https://doi.org/10.1007/s00204-016-1879-4,https://www.ncbi.nlm.nih.gov/pubmed/27838757,
Immune Biomarkers on the Radar—Comprehensive “Immunograms” for Multimodal Treatment Prediction,"Botling J, Sandelin M",Journal of Thoracic Oncology,1556-0864,2017,2017-05-00,2017-05-00,12,5,770-772,10.1016/j.jtho.2017.03.009,28434508,Clinical Genomics Uppsala,Collaborative,476bae4d77a6412ca34d278f2d99f088,https://publications.scilifelab.se/publication/476bae4d77a6412ca34d278f2d99f088,https://doi.org/10.1016/j.jtho.2017.03.009,https://www.ncbi.nlm.nih.gov/pubmed/28434508,
Further evidence for specific IFIH1 mutation as a cause of Singleton-Merten syndrome with phenotypic heterogeneity.,"Pettersson M, Bergendal B, Norderyd J, Nilsson D, Anderlid BM, Nordgren A, Lindstrand A",Am. J. Med. Genet. A,1552-4833,2017,2017-05-00,2017-03-20,173,5,1396-1399,10.1002/ajmg.a.38214,28319323,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service, Service",4eab694bf7e14ca5a71b01cb978a023a,https://publications.scilifelab.se/publication/4eab694bf7e14ca5a71b01cb978a023a,https://doi.org/10.1002/ajmg.a.38214,https://www.ncbi.nlm.nih.gov/pubmed/28319323,
On the bridge over the translational valley of death: interview with Per I Arvidsson,Arvidsson PI,Future Science OA,2056-5623,2017,2017-05-00,2017-05-00,3,2,FSO183,10.4155/fsoa-2017-0019,,Drug Discovery and Development (DDD),Technology development,67f616c86848489fafe57303646e994b,https://publications.scilifelab.se/publication/67f616c86848489fafe57303646e994b,https://doi.org/10.4155/fsoa-2017-0019,,
Bayesian Inference of Allele-Specific Gene Expression Indicates Abundant Cis-Regulatory Variation in Natural Flycatcher Populations,"Wang M, Uebbing S, Ellegren H",Genome Biol Evol,1759-6653,2017,2017-05-00,2017-05-01,9,5,1266-1279,10.1093/gbe/evx080,28453623,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",728551f2381b43668a2a2516d07437aa,https://publications.scilifelab.se/publication/728551f2381b43668a2a2516d07437aa,https://doi.org/10.1093/gbe/evx080,https://www.ncbi.nlm.nih.gov/pubmed/28453623,
"Genomic repertoire of the Woeseiaceae/JTB255, cosmopolitan and abundant core members of microbial communities in marine sediments.","Mußmann M, Pjevac P, Krüger K, Dyksma S",ISME J,1751-7370,2017,2017-05-00,2017-01-06,11,5,1276-1281,10.1038/ismej.2016.185,28060363,Microbial Single Cell Genomics,Service,7923c641b6424277bea132a885eac76f,https://publications.scilifelab.se/publication/7923c641b6424277bea132a885eac76f,https://doi.org/10.1038/ismej.2016.185,https://www.ncbi.nlm.nih.gov/pubmed/28060363,
"Combination of short-read, long-read, and optical mapping assemblies reveals large-scale tandem repeat arrays with population genetic implications.","Weissensteiner MH, Pang AWC, Bunikis I, Höijer I, Vinnere-Petterson O, Suh A, Wolf JBW",Genome Res.,1549-5469,2017,2017-05-00,2017-03-30,27,5,697-708,10.1101/gr.215095.116,28360231,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform), NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service, Service, Service, Collaborative, Service",8fdeb5a6200148f7b6db35cc74332911,https://publications.scilifelab.se/publication/8fdeb5a6200148f7b6db35cc74332911,https://doi.org/10.1101/gr.215095.116,https://www.ncbi.nlm.nih.gov/pubmed/28360231,
Discrimination of pancreatic cancer and pancreatitis by LC-MS metabolomics,"Lindahl A, Heuchel R, Forshed J, Lehtiö J, Löhr M, Nordström A",Metabolomics,1573-3882,2017,2017-05-00,2017-04-01,13,5,,10.1007/s11306-017-1199-6,28413374,"Clinical Proteomics Mass spectrometry, Proteogenomics, Swedish Metabolomics Centre (SMC)","Service, Service, Service",99c4a012bd934c289bd13c457c63189a,https://publications.scilifelab.se/publication/99c4a012bd934c289bd13c457c63189a,https://doi.org/10.1007/s11306-017-1199-6,https://www.ncbi.nlm.nih.gov/pubmed/28413374,
Induction of functional dopamine neurons from human astrocytes in vitro and mouse astrocytes in a Parkinson's disease model.,"Rivetti di Val Cervo P, Romanov RA, Spigolon G, Masini D, Martín-Montañez E, Toledo EM, La Manno G, Feyder M, Pifl C, Ng YH, Sánchez SP, Linnarsson S, Wernig M, Harkany T, Fisone G, Arenas E",Nat. Biotechnol.,1546-1696,2017,2017-05-00,2017-04-10,35,5,444-452,10.1038/nbt.3835,28398344,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service, Service",9fa1f34c27fa45719956c93209b8bf51,https://publications.scilifelab.se/publication/9fa1f34c27fa45719956c93209b8bf51,https://doi.org/10.1038/nbt.3835,https://www.ncbi.nlm.nih.gov/pubmed/28398344,
"The chloroplast genome of Ephedra foeminea (Ephedraceae, Gnetales), an entomophilous gymnosperm endemic to the Mediterranean area.","Hou C, Wikström N, Rydin C",Mitochondrial DNA A DNA Mapp Seq Anal,2470-1408,2017,2017-05-00,2015-12-29,28,3,330-331,10.3109/19401736.2015.1122768,26713841,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service, Service",a03bd7f66d9048c8b0bc3e8e576bd31e,https://publications.scilifelab.se/publication/a03bd7f66d9048c8b0bc3e8e576bd31e,https://doi.org/10.3109/19401736.2015.1122768,https://www.ncbi.nlm.nih.gov/pubmed/26713841,
QTL mapping of stress related gene expression in a cross between domesticated chickens and ancestral red junglefowl,"Fallahsharoudi A, de Kock N, Johnsson M, Bektic L, Ubhayasekera SJKA, Bergquist J, Wright D, Jensen P",Molecular and Cellular Endocrinology,0303-7207,2017,2017-05-00,2017-05-00,446,,52-58,10.1016/j.mce.2017.02.010,,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",a2e1d3ebe2ba437f93cd653482788ae5,https://publications.scilifelab.se/publication/a2e1d3ebe2ba437f93cd653482788ae5,https://doi.org/10.1016/j.mce.2017.02.010,,
Inflammatory markers in late pregnancy in association with postpartum depression—A nested case-control study,"Bränn E, Papadopoulos F, Fransson E, White R, Edvinsson Å, Hellgren C, Kamali-Moghaddam M, Boström A, Schiöth HB, Sundström-Poromaa I, Skalkidou A",Psychoneuroendocrinology,0306-4530,2017,2017-05-00,2017-05-00,79,,146-159,10.1016/j.psyneuen.2017.02.029,,"Clinical Biomarkers, PLA and Single Cell Proteomics","Service, Collaborative",a5b832bb673d4fdbae2def001be65d76,https://publications.scilifelab.se/publication/a5b832bb673d4fdbae2def001be65d76,https://doi.org/10.1016/j.psyneuen.2017.02.029,,
Structural Diversity of Human Gastric Mucin Glycans.,"Jin C, Kenny DT, Skoog EC, Padra M, Adamczyk B, Vitizeva V, Thorell A, Venkatakrishnan V, Lindén SK, Karlsson NG",Mol. Cell Proteomics,1535-9484,2017,2017-05-00,2017-05-04,16,5,743-758,10.1074/mcp.M116.067983,28461410,"Glycoproteomics, PLA and Single Cell Proteomics","Service, Service",b63bed2e74cc427a8f132e656e586cec,https://publications.scilifelab.se/publication/b63bed2e74cc427a8f132e656e586cec,https://doi.org/10.1074/mcp.M116.067983,https://www.ncbi.nlm.nih.gov/pubmed/28461410,
The effect of temperature and substrate quality on the carbon use efficiency of saprotrophic decomposition,"Öquist MG, Erhagen B, Haei M, Sparrman T, Ilstedt U, Schleucher J, Nilsson MB",Plant Soil,0032-079X,2017,2017-05-00,2016-11-26,414,1-2,113-125,10.1007/s11104-016-3104-x,,Swedish NMR Centre (SNC),Collaborative,c380b6d52d4c4864a440da08d6b90b4a,https://publications.scilifelab.se/publication/c380b6d52d4c4864a440da08d6b90b4a,https://doi.org/10.1007/s11104-016-3104-x,,
High levels of the AR-V7 Splice Variant and Co-Amplification of the Golgi Protein Coding YIPF6 in AR Amplified Prostate Cancer Bone Metastases.,"Djusberg E, Jernberg E, Thysell E, Golovleva I, Lundberg P, Crnalic S, Widmark A, Bergh A, Brattsand M, Wikström P",Prostate,1097-0045,2017,2017-05-00,2017-02-01,77,6,625-638,10.1002/pros.23307,28144969,Glycoproteomics,Service,c529de8b48a84d6f81825d24ba3f9dd6,https://publications.scilifelab.se/publication/c529de8b48a84d6f81825d24ba3f9dd6,https://doi.org/10.1002/pros.23307,https://www.ncbi.nlm.nih.gov/pubmed/28144969,
"FADD, Caspase-3, and Caspase-8 and Incidence of Coronary Events.","Xue L, Borné Y, Mattisson IY, Wigren M, Melander O, Ohro-Melander M, Bengtsson E, Fredrikson GN, Nilsson J, Engström G",Arterioscler. Thromb. Vasc. Biol.,1524-4636,2017,2017-05-00,2017-03-16,37,5,983-989,10.1161/ATVBAHA.117.308995,28302628,Clinical Biomarkers,Service,c9afdafcff6c4dfc8af08f774f704d8d,https://publications.scilifelab.se/publication/c9afdafcff6c4dfc8af08f774f704d8d,https://doi.org/10.1161/ATVBAHA.117.308995,https://www.ncbi.nlm.nih.gov/pubmed/28302628,
Comparative genomics and expression levels of hydrophobins from eight mycorrhizal genomes.,"Rineau F, Lmalem H, Ahren D, Shah F, Johansson T, Coninx L, Ruytinx J, Nguyen H, Grigoriev I, Kuo A, Kohler A, Morin E, Vangronsveld J, Martin F, Colpaert JV",Mycorrhiza,1432-1890,2017,2017-05-00,2017-01-09,27,4,383-396,10.1007/s00572-016-0758-4,28066872,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training","Collaborative, Collaborative",dffab84ac9294147adf1ae2039ff814d,https://publications.scilifelab.se/publication/dffab84ac9294147adf1ae2039ff814d,https://doi.org/10.1007/s00572-016-0758-4,https://www.ncbi.nlm.nih.gov/pubmed/28066872,
Loss of chromosome Y (LOY) in blood cells is associated with increased risk for disease and mortality in aging men,Forsberg LA,Hum Genet,0340-6717,2017,2017-05-00,2017-04-19,136,5,657-663,10.1007/s00439-017-1799-2,28424864,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",f6741ded19a843938682cf6b4a642326,https://publications.scilifelab.se/publication/f6741ded19a843938682cf6b4a642326,https://doi.org/10.1007/s00439-017-1799-2,https://www.ncbi.nlm.nih.gov/pubmed/28424864,
